;name;engine_power;max_spped;vehicle_transmission;model_date_begin;model_date_end;series;acceleration_time_to_100_km_h;dimensions_height;payload;dimensions_length;number_of_cylinders;wheelbase;curb_weight;dimensions_width;;;
1413;528i;245;247;AT;2013;2015;5ER;6.5;1462;640;4907;4;2968;1810;1860;;;
1414;525d xDrive;218;231;AT;2013;2015;5ER;7.3;1462;610;4907;4;2968;1945;1860;;;
1415;525d;218;237;AT;2013;2015;5ER;7.1;1462;650;4907;4;2968;1835;1860;;;
1416;520i;184;225;AT;2013;2015;5ER;8.3;1462;640;4907;4;2968;1805;1860;;;
1417;520d xDrive;184;218;AT;2013;2015;5ER;8.4;1462;620;4907;4;2968;1915;1860;;;
1418;525d;218;240;MT;2013;2015;5ER;7.2;1462;650;4907;4;2968;1825;1860;;;
1419;518d;143;206;MT;2013;2015;5ER;10.1;1462;650;4907;4;2968;1795;1860;;;
1420;520d;184;227;MT;2013;2015;5ER;8.3;1462;650;4907;4;2968;1800;1860;;;
1421;520i;184;226;MT;2013;2015;5ER;8.3;1462;640;4907;4;2968;1785;1860;;;
1422;528i;245;248;MT;2013;2015;5ER;6.4;1462;640;4907;4;2968;1790;1860;;;
1423;535d;313;250;AT;2013;2015;5ER;5.4;1462;650;4907;6;2968;1925;1860;;;
1424;535i xDrive;306;250;AT;2013;2015;5ER;5.7;1462;640;4907;6;2968;1940;1860;;;
1425;535d xDrive;313;250;AT;2013;2015;5ER;5.3;1462;600;4907;6;2968;2025;1860;;;
1426;M550d xDrive;381;250;AT;2013;2015;5ER;4.9;1462;580;4910;6;2968;2065;1860;;;
1427;530d;258;250;AT;2013;2015;5ER;5.9;1462;650;4907;6;2968;1895;1860;;;
1428;530d xDrive;258;248;AT;2013;2015;5ER;5.9;1462;610;4907;6;2968;1995;1860;;;
1429;535i;306;250;AT;2013;2015;5ER;5.8;1462;650;4907;6;2968;1860;1860;;;
1430;535i;306;250;MT;2013;2015;5ER;5.8;1462;650;4907;6;2968;1845;1860;;;
1431;550i;450;250;AT;2013;2015;5ER;4.7;1462;630;4907;8;2968;2000;1860;;;
1432;520d;184;215;AT;2013;2014;5ER;8.9;1559;630;5004;4;3070;1990;1901;;;
1433;530d;258;246;AT;2013;2014;5ER;6.2;1559;630;5004;6;3070;2015;1901;;;
1434;530d xDrive;258;243;AT;2013;2014;5ER;6.2;1559;620;5004;6;3070;2120;1901;;;
1435;535i xDrive;306;250;AT;2013;2014;5ER;6.1;1559;630;5004;6;3070;2070;1901;;;
1436;535d xDrive;313;250;AT;2013;2014;5ER;5.6;1559;600;5004;6;3070;2145;1901;;;
1437;535d;313;250;AT;2013;2014;5ER;5.7;1559;630;5004;6;3070;2045;1901;;;
1438;535i;306;250;AT;2013;2014;5ER;6.1;1559;630;5004;6;3070;2015;1901;;;
1439;550i xDrive;450;250;AT;2013;2014;5ER;4.8;1559;630;5004;8;3070;2215;1901;;;
1440;550i;450;250;AT;2013;2014;5ER;5.0;1559;600;5004;8;3070;2145;1901;;;
1441;528i xDrive;243;210;AT;2009;2013;5ER;6.6;1464;470;4905;4;2968;1875;1860;;;
1442;520d;184;225;AT;2009;2013;5ER;8.1;1464;610;4899;4;2968;1700;1860;;;
1443;520d;243;210;AT;2009;2013;5ER;6.5;1464;470;4905;4;2968;1785;1860;;;
1444;525d xDrive;218;234;AT;2009;2013;5ER;7.0;1464;600;4899;4;2968;1795;1860;;;
1445;525d;218;239;AT;2009;2013;5ER;7.0;1464;610;4899;4;2968;1725;1860;;;
1446;520i;184;226;AT;2009;2013;5ER;8.0;1464;610;4899;4;2968;1685;1860;;;
1447;528i xDrive;245;246;AT;2009;2013;5ER;6.5;1464;600;4899;4;2968;1780;1860;;;
1448;528i;245;250;AT;2009;2013;5ER;6.3;1464;610;4899;4;2968;1695;1860;;;
1449;528i;245;250;MT;2009;2013;5ER;6.2;1464;610;4899;4;2968;1685;1860;;;
1450;525d;218;243;MT;2009;2013;5ER;7.2;1464;610;4899;4;2968;1720;1860;;;
1451;520d;184;227;MT;2009;2013;5ER;8.1;1464;610;4899;4;2968;1695;1860;;;
1452;520d EfficientDynamics Edition;184;231;MT;2009;2013;5ER;8.2;1464;610;4899;4;2968;1695;1860;;;
1453;520i;184;227;MT;2009;2013;5ER;7.9;1464;610;4899;4;2968;1670;1860;;;
1454;523i;204;234;AT;2009;2013;5ER;8.5;1464;610;4899;6;2968;1725;1860;;;
1455;535i;306;250;AT;2009;2013;5ER;6.1;1464;610;4899;6;2968;1775;1860;;;
1456;M550d xDrive;381;250;AT;2009;2013;5ER;4.7;1454;505;4910;6;2968;1970;1860;;;
1457;530d;258;250;AT;2009;2013;5ER;6.3;1464;610;4899;6;2968;1795;1860;;;
1458;530i;272;250;AT;2009;2013;5ER;6.6;1464;610;4899;6;2968;1730;1860;;;
1459;535d;313;250;AT;2009;2013;5ER;5.5;1464;610;4899;6;2968;1800;1860;;;
1460;535d xDrive;313;250;AT;2009;2013;5ER;5.5;1464;610;4899;6;2968;1870;1860;;;
1461;535i xDrive;306;250;AT;2009;2013;5ER;5.9;1464;610;4899;6;2968;1840;1860;;;
1462;523i;204;234;AT;2009;2013;5ER;8.2;1464;610;4899;6;2968;1725;1860;;;
1463;528i;258;250;AT;2009;2013;5ER;6.7;1464;610;4899;6;2968;1730;1860;;;
1464;530d;245;250;AT;2009;2013;5ER;6.3;1464;610;4899;6;2968;1795;1860;;;
1465;535d;300;250;AT;2009;2013;5ER;5.7;1464;610;4899;6;2968;1825;1860;;;
1466;535i;305;210;AT;2009;2013;5ER;5.9;1464;480;4905;6;2968;1870;1860;;;
1467;535i xDrive;305;210;AT;2009;2013;5ER;5.9;1464;480;4905;6;2968;1960;1860;;;
1468;ActiveHybrid 5;340;250;AT;2009;2013;5ER;5.9;1464;475;4899;6;2968;1925;1860;;;
1469;525d;204;236;AT;2009;2013;5ER;7.2;1464;610;4899;6;2968;1780;1860;;;
1470;530d xDrive;258;245;AT;2009;2013;5ER;6.3;1464;610;4899;6;2968;1865;1860;;;
1471;535i;305;210;MT;2009;2013;5ER;5.9;1464;480;4905;6;2968;1860;1860;;;
1472;530i;272;250;MT;2009;2013;5ER;6.5;1464;610;4899;6;2968;1710;1860;;;
1473;530d;258;250;MT;2009;2013;5ER;6.3;1464;610;4899;6;2968;1790;1860;;;
1474;523i;204;238;MT;2009;2013;5ER;7.9;1464;610;4899;6;2968;1700;1860;;;
1475;528i;258;250;MT;2009;2013;5ER;6.6;1464;610;4899;6;2968;1710;1860;;;
1476;530d;245;250;MT;2009;2013;5ER;6.3;1464;610;4899;6;2968;1790;1860;;;
1477;525d;204;236;MT;2009;2013;5ER;7.2;1464;610;4899;6;2968;1765;1860;;;
1478;535i;306;250;MT;2009;2013;5ER;6.0;1464;535;4899;6;2968;1760;1860;;;
1479;550i xDrive;407;250;AT;2009;2013;5ER;4.8;1464;525;4899;8;2968;1975;1860;;;
1480;550i;405;210;AT;2009;2013;5ER;5.2;1464;470;4905;8;2968;1980;1860;;;
1481;550i;407;250;AT;2009;2013;5ER;5.0;1464;525;4899;8;2968;1905;1860;;;
1482;550i xDrive;405;210;AT;2009;2013;5ER;4.9;1464;470;4905;8;2968;2070;1860;;;
1483;550i;405;210;MT;2009;2013;5ER;5.2;1464;470;4905;8;2968;1980;1860;;;
1484;520i;184;220;AT;2009;2013;5ER;8.4;1462;640;4907;4;2968;1790;1860;;;
1485;528i xDrive;245;240;AT;2009;2013;5ER;6.7;1462;640;4907;4;2968;1915;1860;;;
1486;528i;245;244;AT;2009;2013;5ER;6.6;1462;640;4907;4;2968;1800;1860;;;
1487;525d xDrive;218;228;AT;2009;2013;5ER;7.3;1462;640;4907;4;2968;1895;1860;;;
1488;525d;218;233;AT;2009;2013;5ER;7.2;1462;650;4907;4;2968;1825;1860;;;
1489;520d;184;222;AT;2009;2013;5ER;8.3;1462;650;4907;6;2968;1790;1860;;;
1490;520i;184;220;MT;2009;2013;5ER;8.3;1462;640;4907;4;2968;1780;1860;;;
1491;525d;218;236;MT;2009;2013;5ER;7.2;1462;650;4907;4;2968;1820;1860;;;
1492;528i;245;244;MT;2009;2013;5ER;6.4;1462;640;4907;4;2968;1790;1860;;;
1493;520d;184;222;MT;2009;2013;5ER;8.3;1462;650;4907;6;2968;1785;1860;;;
1494;530d xDrive;258;245;AT;2009;2013;5ER;6.3;1462;640;4907;6;2968;1940;1860;;;
1495;530d;258;248;AT;2009;2013;5ER;6.1;1462;650;4907;6;2968;1870;1860;;;
1496;530i;272;250;AT;2009;2013;5ER;6.8;1462;650;4907;6;2968;1820;1860;;;
1497;535d;313;250;AT;2009;2013;5ER;5.5;1462;650;4907;6;2968;1900;1860;;;
1498;535d xDrive;313;250;AT;2009;2013;5ER;5.5;1462;640;4907;6;2968;1970;1860;;;
1499;535i xDrive;306;250;AT;2009;2013;5ER;5.9;1462;640;4907;6;2968;1915;1860;;;
1500;523i;204;227;AT;2009;2013;5ER;8.4;1462;650;4907;6;2968;1805;1860;;;
1501;528i;258;246;AT;2009;2013;5ER;6.9;1462;650;4907;6;2968;1820;1860;;;
1502;535i;306;250;AT;2009;2013;5ER;6.1;1462;650;4907;6;2968;1845;1860;;;
1503;525d;204;230;AT;2009;2013;5ER;7.3;1462;650;4907;6;2968;1845;1860;;;
1504;530d;245;242;AT;2009;2013;5ER;6.4;1462;650;4907;6;2968;1880;1860;;;
1505;535d;300;250;AT;2009;2013;5ER;5.7;1462;650;4907;6;2968;1915;1860;;;
1506;535i;306;250;AT;2009;2013;5ER;5.9;1462;650;4907;6;2968;1845;1860;;;
1507;M550d xDrive;381;250;AT;2009;2013;5ER;4.9;1462;580;4910;6;2968;2065;1860;;;
1508;525d;204;232;MT;2009;2013;5ER;7.3;1462;650;4907;6;2968;1840;1860;;;
1509;535i;306;250;MT;2009;2013;5ER;5.8;1462;650;4907;6;2968;1840;1860;;;
1510;523i;204;231;MT;2009;2013;5ER;8.2;1462;650;4907;6;2968;1790;1860;;;
1511;528i;258;247;MT;2009;2013;5ER;6.9;1462;650;4907;6;2968;1800;1860;;;
1512;530d;245;243;MT;2009;2013;5ER;6.4;1462;650;4907;6;2968;1875;1860;;;
1513;530d;258;247;MT;2009;2013;5ER;6.2;1462;650;4907;6;2968;1860;1860;;;
1514;535i;306;250;MT;2009;2013;5ER;6.0;1462;650;4907;6;2968;1840;1860;;;
1515;530i;272;250;MT;2009;2013;5ER;6.7;1462;650;4907;6;2968;1800;1860;;;
1516;550i;407;250;AT;2009;2013;5ER;5.1;1462;640;4907;8;2968;1975;1860;;;
1517;535i xDrive;306;250;AT;2009;2013;5ER;6.3;1559;630;4998;6;3070;2070;1901;;;
1518;535d xDrive;300;250;AT;2009;2013;5ER;6.0;1559;630;4998;6;3070;2110;1901;;;
1519;530d xDrive;258;242;AT;2009;2013;5ER;6.2;1559;630;4998;6;3070;2085;1901;;;
1520;535d xDrive;313;250;AT;2009;2013;5ER;5.6;1559;630;4998;6;3070;2115;1901;;;
1521;530d xDrive;245;235;AT;2009;2013;5ER;6.9;1559;630;4998;6;3070;2090;1901;;;
1522;535d;300;250;AT;2009;2013;5ER;6.1;1559;630;4998;6;3070;2045;1901;;;
1523;530d;245;240;AT;2009;2013;5ER;6.9;1559;630;4998;6;3070;2035;1901;;;
1524;535d;313;250;AT;2009;2013;5ER;5.7;1559;630;4998;6;3070;2045;1901;;;
1525;530d;258;245;AT;2009;2013;5ER;6.2;1559;630;4998;6;3070;2015;1901;;;
1526;535i;306;250;AT;2009;2013;5ER;6.3;1559;630;4998;6;3070;2015;1901;;;
1527;550i xDrive;450;250;AT;2009;2013;5ER;4.8;1559;610;4998;8;3070;2215;1901;;;
1528;550i xDrive;407;250;AT;2009;2013;5ER;5.4;1559;630;4998;8;3070;2205;1901;;;
1529;550i;450;250;AT;2009;2013;5ER;5.0;1559;610;4998;8;3070;2145;1901;;;
1530;550i;407;250;AT;2009;2013;5ER;5.5;1559;630;4998;8;3070;2135;1901;;;
1531;520i;170;224;AT;2007;2010;5ER;9.6;1468;540;4841;4;2888;1490;1846;;;
1532;520d;177;229;AT;2007;2010;5ER;8.4;1468;540;4841;4;2888;1520;1846;;;
1533;520d;177;231;MT;2007;2010;5ER;8.3;1468;540;4841;4;2888;1510;1846;;;
1534;520i;170;224;MT;2007;2010;5ER;8.7;1468;540;4841;4;2888;1460;1846;;;
1535;523i;190;236;AT;2007;2010;5ER;8.7;1468;560;4841;6;2888;1525;1846;;;
1536;523i;190;237;MT;2007;2010;5ER;8.2;1468;560;4841;6;2888;1500;1846;;;
1537;528i xDrive;233;241;AT;2007;2010;5ER;7.9;1482;485;4854;6;2888;1730;1846;;;
1538;525i;218;246;AT;2007;2010;5ER;7.7;1468;560;4841;6;2888;1530;1846;;;
1539;525d;197;235;AT;2007;2010;5ER;7.7;1468;560;4841;6;2888;1595;1846;;;
1540;530d;235;248;AT;2007;2010;5ER;6.8;1468;560;4841;6;2888;1600;1846;;;
1541;535d;286;250;AT;2007;2010;5ER;6.4;1468;560;4841;6;2888;1660;1846;;;
1542;525xd;197;230;AT;2007;2010;5ER;7.9;1482;560;4841;6;2888;1680;1846;;;
1543;530xd;235;240;AT;2007;2010;5ER;6.8;1482;560;4841;6;2888;1705;1846;;;
1544;525xi;218;234;AT;2007;2010;5ER;8.2;1482;560;4841;6;2888;1645;1846;;;
1545;528i;233;241;AT;2007;2010;5ER;7.4;1468;500;4854;6;2888;1620;1846;;;
1546;530i;272;250;AT;2007;2010;5ER;6.5;1468;560;4841;6;2888;1540;1846;;;
1547;530xi;272;250;AT;2007;2010;5ER;6.8;1482;560;4841;6;2888;1655;1846;;;
1548;535i;305;241;AT;2007;2010;5ER;5.9;1468;530;4854;6;2888;1680;1846;;;
1549;535i xDrive;305;241;AT;2007;2010;5ER;5.8;1482;500;4854;6;2888;1790;1846;;;
1550;535i;305;241;MT;2007;2010;5ER;5.8;1468;550;4854;6;2888;1660;1846;;;
1551;530xd;235;242;MT;2007;2010;5ER;6.6;1482;560;4841;6;2888;1685;1846;;;
1552;535i xDrive;305;241;MT;2007;2010;5ER;5.7;1482;500;4854;6;2888;1770;1846;;;
1553;528i;233;241;MT;2007;2010;5ER;6.8;1468;500;4854;6;2888;1590;1846;;;
1554;530d;235;250;MT;2007;2010;5ER;6.8;1468;560;4841;6;2888;1580;1846;;;
1555;525i;218;248;MT;2007;2010;5ER;7.1;1468;560;4841;6;2888;1510;1846;;;
1556;528i xDrive;233;241;MT;2007;2010;5ER;7.4;1482;485;4854;6;2888;1710;1846;;;
1557;530xi;272;250;MT;2007;2010;5ER;6.6;1482;560;4841;6;2888;1635;1846;;;
1558;525xi;218;240;MT;2007;2010;5ER;7.9;1482;560;4841;6;2888;1625;1846;;;
1559;525xd;197;232;MT;2007;2010;5ER;7.8;1482;560;4841;6;2888;1670;1846;;;
1560;530i;272;250;MT;2007;2010;5ER;6.3;1468;560;4841;6;2888;1530;1846;;;
1561;525d;197;237;MT;2007;2010;5ER;7.6;1468;560;4841;6;2888;1580;1846;;;
1562;540i;306;250;AT;2007;2010;5ER;6.2;1468;560;4841;8;2888;1660;1846;;;
1563;540i;306;250;MT;2007;2010;5ER;6.1;1468;560;4841;8;2888;1650;1846;;;
1564;550i;365;241;AT;2007;2010;5ER;5.7;1468;500;4854;8;2888;1800;1846;;;
1565;550i;367;250;AT;2007;2010;5ER;5.3;1468;560;4841;8;2888;1660;1846;;;
1566;550i;365;241;MT;2007;2010;5ER;5.6;1468;500;4854;8;2888;1790;1846;;;
1567;550i;367;250;MT;2007;2010;5ER;5.2;1468;560;4841;8;2888;1660;1846;;;
1568;520d;177;224;AT;2007;2010;5ER;8.6;1491;600;4843;4;2888;1620;1846;;;
1569;520i;170;219;AT;2007;2010;5ER;10.0;1491;600;4843;4;2888;1590;1846;;;
1570;520d;177;224;MT;2007;2010;5ER;8.5;1491;600;4843;4;2888;1600;1846;;;
1571;520i;170;220;MT;2007;2010;5ER;9.0;1491;600;4843;4;2888;1560;1846;;;
1572;523i;190;229;AT;2007;2010;5ER;9.1;1491;600;4843;6;2888;1620;1846;;;
1573;523i;190;230;MT;2007;2010;5ER;8.5;1491;600;4843;6;2888;1590;1846;;;
1574;525d;197;232;AT;2007;2010;5ER;7.9;1491;600;4843;6;2888;1690;1846;;;
1575;525i;218;241;AT;2007;2010;5ER;7.9;1491;600;4843;6;2888;1630;1846;;;
1576;530i;272;250;AT;2007;2010;5ER;6.9;1491;600;4843;6;2888;1630;1846;;;
1577;530d;235;243;AT;2007;2010;5ER;7.0;1491;600;4843;6;2888;1700;1846;;;
1578;535d;286;250;AT;2007;2010;5ER;6.5;1491;560;4843;6;2888;1760;1846;;;
1579;525xi;218;230;AT;2007;2010;5ER;8.5;1491;600;4843;6;2888;1740;1846;;;
1580;530xi;272;244;AT;2007;2010;5ER;7.1;1491;600;4843;6;2888;1735;1846;;;
1581;525xd;197;228;AT;2007;2010;5ER;8.3;1491;580;4843;6;2888;1780;1846;;;
1582;530xd;235;233;AT;2007;2010;5ER;7.0;1491;580;4843;6;2888;1780;1846;;;
1583;535i xDrive;305;241;AT;2007;2010;5ER;6.0;1491;;4856;6;2888;1880;1846;;;
1584;525xd;197;228;MT;2007;2010;5ER;8.1;1491;580;4843;6;2888;1770;1846;;;
1585;525xi;218;233;MT;2007;2010;5ER;8.2;1491;600;4843;6;2888;1720;1846;;;
1586;530xi;272;246;MT;2007;2010;5ER;6.9;1491;600;4843;6;2888;1725;1846;;;
1587;535i xDrive;305;241;MT;2007;2010;5ER;5.9;1491;;4856;6;2888;1860;1846;;;
1588;530d;235;245;MT;2007;2010;5ER;6.9;1491;600;4843;6;2888;1660;1846;;;
1589;530xd;235;235;MT;2007;2010;5ER;6.8;1491;580;4843;6;2888;1770;1846;;;
1590;530i;272;250;MT;2007;2010;5ER;6.5;1491;600;4843;6;2888;1620;1846;;;
1591;525d;197;232;MT;2007;2010;5ER;7.8;1491;600;4843;6;2888;1660;1846;;;
1592;525i;218;243;MT;2007;2010;5ER;7.4;1491;600;4843;6;2888;1605;1846;;;
1593;550i;367;250;AT;2007;2010;5ER;5.4;1491;560;4843;8;2888;1760;1846;;;
1594;550i;367;250;MT;2007;2010;5ER;5.3;1491;560;4843;8;2888;1760;1846;;;
1595;520d;136;206;MT;2000;2004;5ER;10.6;1435;510;4775;4;2830;1490;1800;;;
1596;520i;170;220;AT;2000;2004;5ER;10.2;1435;510;4775;6;2830;1530;1800;;;
1597;520i;170;226;MT;2000;2004;5ER;9.1;1435;510;4775;6;2830;1495;1800;;;
1598;525i;186;0;AT;2000;2004;5ER;;1435;;4775;6;2830;1600;1800;;;
1599;525i;192;232;AT;2000;2004;5ER;8.9;1435;510;4775;6;2830;1535;1800;;;
1600;525d;163;219;AT;2000;2004;5ER;9.1;1435;540;4775;6;2830;1630;1800;;;
1601;525d;163;219;MT;2000;2004;5ER;8.9;1435;540;4775;6;2830;1595;1800;;;
1602;525i;192;238;MT;2000;2004;5ER;8.1;1435;510;4775;6;2830;1500;1800;;;
1603;525i;186;0;MT;2000;2004;5ER;;1435;;4775;6;2830;1565;1800;;;
1604;530d;193;230;AT;2000;2004;5ER;8.0;1435;540;4775;6;2830;1660;1800;;;
1605;530d;193;230;MT;2000;2004;5ER;7.8;1435;540;4775;6;2830;1625;1800;;;
1606;530i;228;0;AT;2000;2004;5ER;;1435;;4775;6;2830;1610;1800;;;
1607;530i;231;244;AT;2000;2004;5ER;7.6;1435;530;4775;6;2830;1575;1800;;;
1608;530i;228;0;MT;2000;2004;5ER;;1435;;4775;6;2830;1585;1800;;;
1609;530i;231;250;MT;2000;2004;5ER;7.1;1435;530;4775;6;2830;1540;1800;;;
1610;535i;238;247;AT;2000;2004;5ER;7.6;1435;550;4775;8;2830;1645;1800;;;
1611;535i;238;250;MT;2000;2004;5ER;6.9;1435;540;4775;8;2830;1610;1800;;;
1612;540i;286;250;AT;2000;2004;5ER;6.4;1435;530;4775;8;2830;1675;1800;;;
1613;540i;286;250;AT;2000;2004;5ER;6.7;1435;400;4775;8;2830;1800;1800;;;
1614;540i;286;250;MT;2000;2004;5ER;6.2;1435;540;4775;8;2830;1630;1800;;;
1615;520d;136;204;MT;2000;2004;5ER;10.9;1445;600;4805;4;2830;1595;1800;;;
1616;520i;170;217;AT;2000;2004;5ER;10.5;1445;600;4805;6;2830;1630;1800;;;
1617;520i;170;223;MT;2000;2004;5ER;9.5;1445;600;4805;6;2830;1595;1800;;;
1618;525i;186;0;AT;2000;2004;5ER;;1445;;4805;6;2830;1725;1800;;;
1619;525i;192;229;AT;2000;2004;5ER;9.3;1445;600;4805;6;2830;1640;1800;;;
1620;525d;163;215;AT;2000;2004;5ER;9.6;1445;600;4805;6;2830;1740;1800;;;
1621;525i;192;235;MT;2000;2004;5ER;8.5;1445;600;4805;6;2830;1605;1800;;;
1622;525i;186;0;MT;2000;2004;5ER;;1445;;4805;6;2830;1690;1800;;;
1623;525d;163;215;MT;2000;2004;5ER;9.4;1445;600;4805;6;2830;1705;1800;;;
1624;530d;193;227;AT;2000;2004;5ER;8.4;1445;600;4805;6;2830;1770;1800;;;
1625;530d;193;227;MT;2000;2004;5ER;8.1;1445;600;4805;6;2830;1735;1800;;;
1626;530i;231;241;AT;2000;2004;5ER;7.9;1445;600;4805;6;2830;1670;1800;;;
1627;530i;231;250;MT;2000;2004;5ER;7.5;1445;600;4805;6;2830;1645;1800;;;
1628;540i;286;250;AT;2000;2004;5ER;6.7;1445;540;4805;8;2830;1775;1800;;;
1629;540i;286;250;MT;2000;2004;5ER;6.3;1445;540;4805;8;2830;1740;1800;;;
1630;518i;113;191;AT;1988;1996;5ER;14.1;1412;510;4720;4;2761;1400;1751;;;
1631;518i;116;192;AT;1988;1996;5ER;13.7;1412;510;4720;4;2761;1400;1751;;;
1632;518i;116;198;MT;1988;1996;5ER;12.3;1412;510;4720;4;2761;1360;1751;;;
1633;518i;113;194;MT;1988;1996;5ER;12.4;1412;510;4720;4;2761;1360;1751;;;
1634;518i;115;192;MT;1988;1996;5ER;12.8;1412;510;4720;4;2761;1330;1751;;;
1635;520i;150;207;5AT;1988;1996;5ER;12.0;1412;510;4720;6;2761;1480;1751;;;
1636;520i;129;200;AT;1988;1996;5ER;13.3;1412;510;4720;6;2761;1420;1751;;;
1637;520i VANOS;150;207;AT;1988;1996;5ER;11.7;1412;510;4720;6;2761;1480;1751;;;
1638;520i;150;207;4AT;1988;1996;5ER;12.2;1412;510;4720;6;2761;1445;1751;;;
1639;520i;129;198;AT;1988;1996;5ER;13.9;1412;510;4720;6;2761;1420;1751;;;
1640;520i;129;203;MT;1988;1996;5ER;11.4;1412;510;4720;6;2761;1400;1751;;;
1641;520i;150;211;MT;1988;1996;5ER;10.0;1412;510;4720;6;2761;1425;1751;;;
1642;520i VANOS;150;211;MT;1988;1996;5ER;10.6;1412;510;4720;6;2761;1445;1751;;;
1643;520i;129;203;MT;1988;1996;5ER;11.9;1412;510;4720;6;2761;1400;1751;;;
1644;524td;115;190;AT;1988;1996;5ER;13.9;1412;510;4720;6;2761;1500;1751;;;
1645;524td;115;192;MT;1988;1996;5ER;12.9;1412;510;4720;6;2761;1480;1751;;;
1646;525ix;192;217;AT;1988;1996;5ER;10.8;1421;510;4720;6;2761;1605;1751;;;
1647;525i;170;217;AT;1988;1996;5ER;11.3;1412;510;4720;6;2761;1470;1751;;;
1648;525i;170;217;AT;1988;1996;5ER;11.3;1412;510;4720;6;2761;1470;1751;;;
1649;525tds;143;205;AT;1988;1996;5ER;11.6;1412;510;4720;6;2761;1515;1751;;;
1650;525i;192;225;4AT;1988;1996;5ER;9.9;1412;510;4720;6;2761;1495;1751;;;
1651;525i;192;225;5AT;1988;1996;5ER;9.9;1412;510;4720;6;2761;1515;1751;;;
1652;525i VANOS;192;225;AT;1988;1996;5ER;9.5;1412;510;4720;6;2761;1515;1751;;;
1653;525td;115;190;AT;1988;1996;5ER;13.9;1412;510;4720;6;2761;1500;1751;;;
1654;525ix VANOS;192;217;AT;1988;1996;5ER;10.3;1421;510;4720;6;2761;1605;1751;;;
1655;525ix VANOS;192;220;MT;1988;1996;5ER;9.5;1421;510;4720;6;2761;1570;1751;;;
1656;525i VANOS;192;230;MT;1988;1996;5ER;8.6;1412;510;4720;6;2761;1480;1751;;;
1657;525i;170;221;MT;1988;1996;5ER;9.5;1412;510;4720;6;2761;1450;1751;;;
1658;525td;115;194;MT;1988;1996;5ER;12.9;1412;510;4720;6;2761;1465;1751;;;
1659;525tds;143;207;MT;1988;1996;5ER;11.0;1412;510;4720;6;2761;1480;1751;;;
1660;525ix;192;220;MT;1988;1996;5ER;9.5;1421;510;4720;6;2761;1570;1751;;;
1661;525i;192;230;MT;1988;1996;5ER;8.6;1412;510;4720;6;2761;1475;1751;;;
1662;525i;170;221;MT;1988;1996;5ER;9.5;1412;510;4720;6;2761;1450;1751;;;
1663;530i;188;224;AT;1988;1996;5ER;10.8;1412;510;4720;6;2761;1530;1751;;;
1664;530i;218;232;AT;1988;1996;5ER;8.8;1412;510;4720;8;2761;1595;1751;;;
1665;530i;188;224;AT;1988;1996;5ER;10.8;1412;510;4720;6;2761;1530;1751;;;
1666;530i;188;227;MT;1988;1996;5ER;8.6;1412;510;4720;6;2761;1510;1751;;;
1667;530i;188;227;MT;1988;1996;5ER;8.6;1412;510;4720;6;2761;1510;1751;;;
1668;530i;218;235;MT;1988;1996;5ER;7.7;1412;510;4720;8;2761;1565;1751;;;
1669;535i;211;231;AT;1988;1996;5ER;9.1;1412;510;4720;6;2761;1545;1751;;;
1670;535i;211;235;MT;1988;1996;5ER;7.7;1412;510;4720;6;2761;1525;1751;;;
1671;540i;286;250;AT;1988;1996;5ER;8.1;1412;510;4720;8;2761;1650;1751;;;
1672;540i;286;250;MT;1988;1996;5ER;6.3;1412;520;4720;8;2761;1605;1751;;;
1673;518i;113;190;MT;1988;1996;5ER;13.4;1417;570;4720;4;2761;1445;1751;;;
1674;518i;116;192;MT;1988;1996;5ER;13.2;1417;570;4720;4;2761;1445;1751;;;
1675;520i;150;202;AT;1988;1996;5ER;12.6;1417;570;4720;6;2761;1565;1751;;;
1676;520i VANOS;150;202;AT;1988;1996;5ER;12.4;1417;570;4720;6;2761;1565;1751;;;
1677;520i VANOS;150;205;MT;1988;1996;5ER;11.3;1417;570;4720;6;2761;1530;1751;;;
1678;520i;150;205;MT;1988;1996;5ER;11.3;1417;570;4720;6;2761;1530;1751;;;
1679;525tds;143;200;AT;1988;1996;5ER;12.2;1417;550;4720;6;2761;1595;1751;;;
1680;525ix VANOS;192;211;AT;1988;1996;5ER;10.9;1422;550;4720;6;2761;1685;1751;;;
1681;525i VANOS;192;218;AT;1988;1996;5ER;9.9;1417;550;4720;6;2761;1610;1751;;;
1682;525ix;192;211;AT;1988;1996;5ER;11.3;1422;550;4720;6;2761;1685;1751;;;
1683;525i;192;218;AT;1988;1996;5ER;10.0;1417;550;4720;6;2761;1610;1751;;;
1684;525td;115;183;AT;1988;1996;5ER;14.7;1417;540;4720;6;2761;1590;1751;;;
1685;525i;192;221;MT;1988;1996;5ER;9.2;1417;550;4720;6;2761;1575;1751;;;
1686;525tds;143;202;MT;1988;1996;5ER;11.6;1417;550;4720;6;2761;1560;1751;;;
1687;525i VANOS;192;221;MT;1988;1996;5ER;9.2;1417;550;4720;6;2761;1575;1751;;;
1688;525td;115;188;MT;1988;1996;5ER;13.7;1417;550;4720;6;2761;1545;1751;;;
1689;525ix VANOS;192;215;MT;1988;1996;5ER;10.0;1422;550;4720;6;2761;1650;1751;;;
1690;525ix;192;215;MT;1988;1996;5ER;10.0;1422;550;4720;6;2761;1650;1751;;;
