;name;engine_power;max_spped;vehicle_transmission;model_date_begin;model_date_end;series;acceleration_time_to_100_km_h;dimensions_height;payload;dimensions_length;number_of_cylinders;wheelbase;curb_weight;dimensions_width
621;318d;143;210;MT;2008;2013;3ER;9.1;1421;520;4531;4;2760;1415;1817
622;320d EfficientDynamics Edition;163;228;MT;2008;2013;3ER;8;1421;520;4531;4;2760;1420;1817
623;318i;143;210;MT;2008;2013;3ER;9.1;1421;520;4531;4;2760;1360;1817
624;318d;143;210;MT;2008;2013;3ER;9.3;1421;520;4531;4;2760;1430;1817
625;320d;177;230;MT;2008;2013;3ER;7.9;1421;520;4531;4;2760;1430;1817
626;320i;170;228;MT;2008;2013;3ER;8.2;1421;520;4531;4;2760;1370;1817
627;318i;143;210;MT;2008;2013;3ER;9.1;1421;520;4531;4;2760;1360;1817
628;320i;170;228;MT;2008;2013;3ER;8.2;1421;520;4531;4;2760;1370;1817
629;320d xDrive;177;224;MT;2008;2013;3ER;8.2;1421;520;4531;4;2760;1525;1817
630;320d;184;235;MT;2008;2013;3ER;7.5;1421;520;4531;4;2760;1420;1817
631;320d BluePerformance;184;235;MT;2008;2013;3ER;7.5;1421;520;4531;4;2760;1420;1817
632;316d;115;202;MT;2008;2013;3ER;10.9;1421;520;4531;4;2760;1400;1817
633;320d xDrive;184;230;MT;2008;2013;3ER;7.9;1421;520;4531;4;2760;1525;1817
634;330i;272;250;AT;2008;2013;3ER;6.3;1421;525;4531;6;2760;1490;1817
635;335d;269;209;AT;2008;2013;3ER;6.2;1421;480;4541;6;2760;1735;1817
636;335i;306;250;AT;2008;2013;3ER;5.8;1421;520;4531;6;2760;1550;1817
637;325d;204;240;AT;2008;2013;3ER;7.2;1421;525;4531;6;2760;1535;1817
638;335d;286;250;AT;2008;2013;3ER;6;1421;520;4531;6;2760;1580;1817
639;325i xDrive;218;242;AT;2008;2013;3ER;7.7;1421;520;4531;6;2760;1560;1817
640;330i xDrive;272;250;AT;2008;2013;3ER;6.4;1421;520;4531;6;2760;1595;1817
641;335i xDrive;306;250;AT;2008;2013;3ER;5.6;1421;520;4531;6;2760;1660;1817
642;330d xDrive;245;247;AT;2008;2013;3ER;6;1421;520;4531;6;2760;1650;1817
643;328i xDrive;233;209;AT;2008;2013;3ER;7.4;1421;480;4541;6;2760;1655;1817
644;330i xDrive;272;250;AT;2008;2013;3ER;6.4;1421;525;4531;6;2760;1590;1817
645;325i xDrive;218;242;AT;2008;2013;3ER;7.7;1421;520;4531;6;2760;1560;1817
646;325i;218;248;AT;2008;2013;3ER;7.1;1421;520;4531;6;2760;1460;1817
647;335i xDrive;306;250;AT;2008;2013;3ER;5.5;1421;520;4531;6;2760;1630;1817
648;330i;272;250;AT;2008;2013;3ER;6.3;1421;520;4531;6;2760;1495;1817
649;335i;306;250;AT;2008;2013;3ER;5.8;1421;520;4531;6;2760;1550;1817
650;325d;197;233;AT;2008;2013;3ER;7.6;1421;520;4531;6;2760;1535;1817
651;330d;245;250;AT;2008;2013;3ER;6.2;1421;520;4531;6;2760;1550;1817
652;335d;286;250;AT;2008;2013;3ER;6;1421;520;4531;6;2760;1580;1817
653;325i;218;248;AT;2008;2013;3ER;7.1;1421;520;4531;6;2760;1460;1817
654;328i;233;209;AT;2008;2013;3ER;7.2;1421;480;4541;6;2760;1555;1817
655;330d xDrive;245;247;MT;2008;2013;3ER;5.9;1421;520;4531;6;2760;1635;1817
656;325i;218;250;MT;2008;2013;3ER;6.7;1421;520;4531;6;2760;1430;1817
657;335i xDrive;306;250;MT;2008;2013;3ER;5.5;1421;520;4531;6;2760;1645;1817
658;330d BluePerformance;245;250;MT;2008;2013;3ER;6.1;1421;520;4531;6;2760;1535;1817
659;335i;306;250;MT;2008;2013;3ER;5.6;1421;520;4531;6;2760;1535;1817
660;330i xDrive;272;250;MT;2008;2013;3ER;6.2;1421;520;4531;6;2760;1580;1817
661;325d;197;235;MT;2008;2013;3ER;7.4;1421;520;4531;6;2760;1525;1817
662;330i;272;250;MT;2008;2013;3ER;6.1;1421;525;4531;6;2760;1475;1817
663;325i xDrive;218;244;MT;2008;2013;3ER;7.3;1421;520;4531;6;2760;1540;1817
664;330d;245;250;MT;2008;2013;3ER;6.1;1421;520;4531;6;2760;1535;1817
665;328i;233;209;MT;2008;2013;3ER;6.6;1421;480;4541;6;2760;1525;1817
666;335i xDrive;306;250;MT;2008;2013;3ER;5.4;1421;520;4531;6;2760;1615;1817
667;325i xDrive;218;244;MT;2008;2013;3ER;7.3;1421;520;4531;6;2760;1540;1817
668;325i;218;250;MT;2008;2013;3ER;6.7;1421;520;4531;6;2760;1430;1817
669;335i;306;250;MT;2008;2013;3ER;5.6;1421;520;4531;6;2760;1535;1817
670;330i xDrive;272;250;MT;2008;2013;3ER;6.2;1421;525;4531;6;2760;1575;1817
671;328i xDrive;233;209;MT;2008;2013;3ER;7.2;1421;480;4541;6;2760;1635;1817
672;330i;272;250;MT;2008;2013;3ER;6.1;1421;520;4531;6;2760;1480;1817
673;325d;204;242;MT;2008;2013;3ER;7;1421;520;4531;6;2760;1525;1817
674;318i;143;210;AT;2008;2013;3ER;10.4;1418;540;4527;4;2760;1460;1817
675;320d xDrive;184;226;AT;2008;2013;3ER;8.4;1418;540;4527;4;2760;1605;1817
676;318d;143;210;AT;2008;2013;3ER;9.7;1418;540;4527;4;2760;1520;1817
677;320d;184;231;AT;2008;2013;3ER;7.9;1418;540;4527;4;2760;1520;1817
678;320i;170;224;AT;2008;2013;3ER;9.2;1418;540;4527;4;2760;1460;1817
679;320d xDrive;177;220;AT;2008;2013;3ER;8.7;1418;540;4527;4;2760;1605;1817
680;320d;177;226;AT;2008;2013;3ER;8.3;1418;540;4527;4;2760;1520;1817
681;318d;143;210;AT;2008;2013;3ER;9.6;1418;540;4527;4;2760;1505;1817
682;318i;143;210;AT;2008;2013;3ER;10.4;1418;540;4527;4;2760;1460;1817
683;320i;170;224;AT;2008;2013;3ER;9.2;1418;540;4527;4;2760;1460;1817
684;320d xDrive;184;228;MT;2008;2013;3ER;8.2;1418;540;4527;4;2760;1590;1817
685;320d;177;228;MT;2008;2013;3ER;8.1;1418;540;4527;4;2760;1505;1817
686;320d xDrive;177;222;MT;2008;2013;3ER;8.5;1418;540;4527;4;2760;1590;1817
687;318i;143;210;MT;2008;2013;3ER;9.5;1418;540;4527;4;2760;1430;1817
688;320i;170;226;MT;2008;2013;3ER;8.4;1418;540;4527;4;2760;1430;1817
689;320i;170;226;MT;2008;2013;3ER;8.4;1418;540;4527;4;2760;1430;1817
690;318d;143;210;MT;2008;2013;3ER;9.6;1418;540;4527;4;2760;1505;1817
691;316d;115;201;MT;2008;2013;3ER;11.2;1418;540;4527;4;2760;1475;1817
692;318d;143;210;MT;2008;2013;3ER;9.4;1418;540;4527;4;2760;1490;1817
693;320d;184;233;MT;2008;2013;3ER;7.7;1418;540;4527;4;2760;1505;1817
694;318i;143;210;MT;2008;2013;3ER;9.5;1418;540;4527;4;2760;1430;1817
695;320d EfficientDynamics Edition;163;223;MT;2008;2013;3ER;8.3;1403;540;4527;4;2760;1505;1817
696;325i xDrive;218;240;AT;2008;2013;3ER;8.1;1418;540;4527;6;2760;1660;1817
697;330i;272;250;AT;2008;2013;3ER;6.4;1418;550;4527;6;2760;1545;1817
698;335i xDrive;306;250;AT;2008;2013;3ER;5.7;1418;540;4527;6;2760;1730;1817
699;328i;233;209;AT;2008;2013;3ER;7.4;1418;500;4537;6;2760;1630;1817
700;335i;306;250;AT;2008;2013;3ER;5.9;1418;540;4527;6;2760;1630;1817
701;330i;272;250;AT;2008;2013;3ER;6.4;1418;550;4527;6;2760;1545;1817
702;325d;204;235;AT;2008;2013;3ER;7.3;1418;540;4527;6;2760;1605;1817
703;335i;306;250;AT;2008;2013;3ER;5.9;1418;540;4527;6;2760;1610;1817
704;325i xDrive;218;240;AT;2008;2013;3ER;8.1;1418;540;4527;6;2760;1660;1817
705;330i xDrive;272;250;AT;2008;2013;3ER;6.6;1418;540;4527;6;2760;1660;1817
706;330d xDrive;245;245;AT;2008;2013;3ER;6.1;1418;540;4527;6;2760;1715;1817
707;330i xDrive;272;250;AT;2008;2013;3ER;6.6;1418;540;4527;6;2760;1660;1817
708;335i xDrive;306;250;AT;2008;2013;3ER;5.6;1418;540;4527;6;2760;1675;1817
709;330d;245;250;AT;2008;2013;3ER;6.3;1418;540;4527;6;2760;1615;1817
710;325i;218;246;AT;2008;2013;3ER;7.3;1418;540;4527;6;2760;1520;1817
711;325d;197;231;AT;2008;2013;3ER;7.7;1418;540;4527;6;2760;1600;1817
712;335d;286;250;AT;2008;2013;3ER;6.1;1418;;4527;6;2760;1645;1817
713;325i;218;246;AT;2008;2013;3ER;7.3;1418;540;4527;6;2760;1520;1817
714;328i xDrive;233;209;AT;2008;2013;3ER;7.6;1418;500;4537;6;2760;1730;1817
715;335d;286;250;AT;2008;2013;3ER;6.1;1418;540;4527;6;2760;1645;1817
716;325i xDrive;218;242;MT;2008;2013;3ER;7.7;1418;540;4527;6;2760;1640;1817
717;325i;218;248;MT;2008;2013;3ER;6.9;1418;540;4527;6;2760;1490;1817
718;335i;306;250;MT;2008;2013;3ER;5.7;1418;540;4527;6;2760;1615;1817
719;330i;272;250;MT;2008;2013;3ER;6.2;1418;550;4527;6;2760;1530;1817
720;325d;197;233;MT;2008;2013;3ER;7.6;1418;540;4527;6;2760;1590;1817
721;330d;245;250;MT;2008;2013;3ER;6.2;1418;540;4527;6;2760;1600;1817
722;325i;218;248;MT;2008;2013;3ER;6.9;1418;540;4527;6;2760;1490;1817
723;328i;233;209;MT;2008;2013;3ER;6.8;1418;500;4537;6;2760;1600;1817
724;330i;272;250;MT;2008;2013;3ER;6.2;1418;550;4527;6;2760;1530;1817
725;335i;306;250;MT;2008;2013;3ER;5.7;1418;540;4527;6;2760;1595;1817
726;325d;204;240;MT;2008;2013;3ER;7.2;1418;540;4527;6;2760;1590;1817
727;330i xDrive;272;250;MT;2008;2013;3ER;6.4;1418;540;4527;6;2760;1640;1817
728;335i xDrive;306;250;MT;2008;2013;3ER;5.6;1418;540;4527;6;2760;1715;1817
729;330d xDrive;245;245;MT;2008;2013;3ER;6;1418;540;4527;6;2760;1700;1817
730;325i xDrive;218;242;MT;2008;2013;3ER;7.7;1418;540;4527;6;2760;1640;1817
731;328i xDrive;233;209;MT;2008;2013;3ER;7.4;1418;500;4537;6;2760;1710;1817
732;330i xDrive;272;250;MT;2008;2013;3ER;6.4;1418;540;4527;6;2760;1640;1817
733;335i xDrive;306;250;MT;2008;2013;3ER;5.5;1418;540;4527;6;2760;1660;1817
734;320d;177;223;AT;2004;2010;3ER;8.7;1384;430;4580;4;2760;1670;1782
735;320i;170;226;AT;2004;2010;3ER;9.8;1384;430;4580;4;2760;1625;1782
736;320i;170;226;AT;2004;2010;3ER;9.8;1384;430;4580;4;2760;1625;1782
737;320d;177;223;AT;2004;2010;3ER;8.7;1384;430;4580;4;2760;1670;1782
738;320i;170;228;MT;2004;2010;3ER;9.1;1384;430;4580;4;2760;1595;1782
739;320i;170;228;MT;2004;2010;3ER;9.1;1384;430;4580;4;2760;1595;1782
740;320d;177;223;MT;2004;2010;3ER;8.6;1384;430;4580;4;2760;1655;1782
741;320d;177;223;MT;2004;2010;3ER;8.6;1384;430;4580;4;2760;1655;1782
742;325d;197;233;AT;2004;2010;3ER;8;1384;430;4580;6;2760;1750;1782
743;330d;231;243;AT;2004;2010;3ER;7.1;1384;430;4580;6;2760;1765;1782
744;330i;272;250;AT;2004;2010;3ER;6.7;1384;430;4580;6;2760;1720;1782
745;325i;218;243;AT;2004;2010;3ER;8.1;1384;430;4580;6;2760;1685;1782
746;330i;272;250;AT;2004;2010;3ER;6.7;1384;430;4580;6;2760;1720;1782
747;330d;245;250;AT;2004;2010;3ER;6.5;1384;430;4580;6;2760;1765;1782
748;325i;218;243;AT;2004;2010;3ER;8.1;1384;430;4580;6;2760;1685;1782
749;335i;306;250;AT;2004;2010;3ER;6;1384;430;4580;6;2760;1750;1782
750;325d;197;233;AT;2004;2010;3ER;8;1384;430;4580;6;2760;1750;1782
751;328i;233;209;AT;2004;2010;3ER;7.5;1384;400;4588;6;2760;1750;1782
752;330d;231;245;MT;2004;2010;3ER;7;1384;430;4580;6;2760;1750;1782
753;325i;218;245;MT;2004;2010;3ER;7.6;1384;430;4580;6;2760;1655;1782
754;328i;233;209;MT;2004;2010;3ER;7;1384;400;4588;6;2760;1720;1782
755;330i;272;250;MT;2004;2010;3ER;6.5;1384;430;4580;6;2760;1705;1782
756;335i;306;250;MT;2004;2010;3ER;5.8;1384;430;4580;6;2760;1735;1782
757;325d;197;235;MT;2004;2010;3ER;7.9;1384;430;4580;6;2760;1740;1782
758;325d;197;235;MT;2004;2010;3ER;7.9;1384;430;4580;6;2760;1740;1782
759;330d;245;250;MT;2004;2010;3ER;6.4;1384;430;4580;6;2760;1750;1782
760;325i;218;245;MT;2004;2010;3ER;7.6;1384;430;4580;6;2760;1655;1782
761;330i;272;250;MT;2004;2010;3ER;6.5;1384;430;4580;6;2760;1705;1782
762;335i;306;250;DKG;2004;2010;3ER;5.7;1384;430;4580;6;2760;1750;1782
763;320d;177;230;AT;2004;2010;3ER;8;1395;480;4580;4;2760;1430;1782
764;320i;170;228;AT;2004;2010;3ER;8.8;1395;450;4580;4;2760;1390;1782
765;320d;177;230;AT;2004;2010;3ER;8;1395;480;4580;4;2760;1430;1782
766;320i;170;228;AT;2004;2010;3ER;8.8;1395;450;4580;4;2760;1390;1782
767;320d xDrive;177;224;AT;2004;2010;3ER;8.2;1395;480;4580;4;2760;1530;1782
768;320d;177;232;MT;2004;2010;3ER;7.9;1395;480;4580;4;2760;1420;1782
769;320i;170;230;MT;2004;2010;3ER;8.1;1395;450;4580;4;2760;1360;1782
770;320d xDrive;177;226;MT;2004;2010;3ER;8.1;1395;480;4580;4;2760;1515;1782
771;320i;170;230;MT;2004;2010;3ER;8.1;1395;450;4580;4;2760;1360;1782
772;320d;177;232;MT;2004;2010;3ER;7.9;1395;480;4580;4;2760;1420;1782
773;325xi;218;238;AT;2004;2010;3ER;8;1395;480;4580;6;2760;1560;1782
774;325i;218;245;AT;2004;2010;3ER;7.6;1395;480;4580;6;2760;1450;1782
775;325i;218;247;MT;2004;2010;3ER;6.9;1395;480;4580;6;2760;1420;1782
776;325xi;218;244;MT;2004;2010;3ER;7.4;1395;480;4580;6;2760;1530;1782
777;328i xDrive;233;209;AT;2004;2010;3ER;7.3;1395;420;4588;6;2760;1645;1782
778;330d;231;250;AT;2004;2010;3ER;6.7;1395;480;4580;6;2760;1540;1782
779;325i;218;250;AT;2004;2010;3ER;7;1395;480;4580;6;2760;1450;1782
780;328i;233;209;AT;2004;2010;3ER;7.1;1395;420;4588;6;2760;1550;1782
781;330i;272;250;AT;2004;2010;3ER;6.4;1395;480;4580;6;2760;1485;1782
782;335d;286;250;AT;2004;2010;3ER;6.1;1375;480;4580;6;2760;1570;1782
783;330i;272;250;AT;2004;2010;3ER;6.2;1395;480;4580;6;2760;1485;1782
784;335i;306;250;AT;2004;2010;3ER;5.7;1375;480;4580;6;2760;1540;1782
785;325d;197;236;AT;2004;2010;3ER;7.5;1395;480;4580;6;2760;1525;1782
786;330d;231;250;AT;2004;2010;3ER;6.7;1395;480;4580;6;2760;1540;1782
787;335i;306;250;AT;2004;2010;3ER;5.7;1375;480;4580;6;2760;1540;1782
788;335d;286;250;AT;2004;2010;3ER;6.1;1375;480;4580;6;2760;1570;1782
789;330d;245;250;AT;2004;2010;3ER;6.1;1395;480;4580;6;2760;1540;1782
790;325i;218;250;AT;2004;2010;3ER;7;1395;480;4580;6;2760;1450;1782
791;330i;272;250;AT;2004;2010;3ER;6.2;1395;485;4580;6;2760;1480;1782
792;325d;197;236;AT;2004;2010;3ER;7.5;1395;480;4580;6;2760;1525;1782
793;330xi;272;250;AT;2004;2010;3ER;6.7;1395;520;4580;6;2760;1595;1782
794;330xd;231;240;AT;2004;2010;3ER;6.6;1395;520;4580;6;2760;1650;1782
795;325xi;218;244;AT;2004;2010;3ER;7.6;1395;480;4580;6;2760;1550;1782
796;330xi;272;250;AT;2004;2010;3ER;6.3;1395;480;4580;6;2760;1585;1782
797;330xd;231;240;AT;2004;2010;3ER;6.6;1395;480;4580;6;2760;1640;1782
798;330d xDrive;245;250;AT;2004;2010;3ER;5.9;1395;480;4580;6;2760;1640;1782
799;325i xDrive;218;244;AT;2004;2010;3ER;7.6;1395;480;4580;6;2760;1550;1782
800;330i xDrive;272;250;AT;2004;2010;3ER;6.3;1395;485;4580;6;2760;1580;1782
801;335xi;306;250;AT;2004;2010;3ER;5.5;1375;480;4580;6;2760;1650;1782
802;335i;306;250;MT;2004;2010;3ER;5.5;1375;480;4580;6;2760;1525;1782
803;325i;218;250;MT;2004;2010;3ER;6.6;1395;480;4580;6;2760;1420;1782
804;330xi;272;250;MT;2004;2010;3ER;6.2;1395;520;4580;6;2760;1580;1782
805;330i;272;250;MT;2004;2010;3ER;6.1;1395;480;4580;6;2760;1470;1782
806;330xd;231;242;MT;2004;2010;3ER;6.5;1395;520;4580;6;2760;1635;1782
807;330d xDrive;245;250;MT;2004;2010;3ER;5.8;1395;480;4580;6;2760;1625;1782
808;325xi;218;246;MT;2004;2010;3ER;7.2;1395;480;4580;6;2760;1530;1782
809;330i xDrive;272;250;MT;2004;2010;3ER;6.1;1395;485;4580;6;2760;1565;1782
810;328i xDrive;233;209;MT;2004;2010;3ER;7.1;1395;420;4588;6;2760;1625;1782
811;330d;231;250;MT;2004;2010;3ER;6.6;1395;480;4580;6;2760;1525;1782
812;330xi;272;250;MT;2004;2010;3ER;6.1;1395;480;4580;6;2760;1570;1782
813;325i xDrive;218;246;MT;2004;2010;3ER;7.2;1395;480;4580;6;2760;1530;1782
814;330d;245;250;MT;2004;2010;3ER;6;1395;480;4580;6;2760;1525;1782
815;330d;231;250;MT;2004;2010;3ER;6.6;1395;480;4580;6;2760;1525;1782
816;325d;197;238;MT;2004;2010;3ER;7.3;1395;480;4580;6;2760;1515;1782
817;335i;306;250;MT;2004;2010;3ER;5.5;1375;480;4580;6;2760;1525;1782
818;330i;272;250;MT;2004;2010;3ER;6;1395;480;4580;6;1760;1470;1782
819;325i;218;250;MT;2004;2010;3ER;6.6;1395;480;4580;6;2760;1420;1782
820;330xd;231;242;MT;2004;2010;3ER;6.5;1395;480;4580;6;2760;1625;1782
821;335xi;306;250;MT;2004;2010;3ER;5.4;1375;480;4580;6;2760;1635;1782
822;330i;272;250;MT;2004;2010;3ER;6;1395;485;4580;6;2760;1465;1782
823;328i;233;209;MT;2004;2010;3ER;6.5;1395;420;4588;6;2760;1520;1782
824;325d;197;238;MT;2004;2010;3ER;7.3;1395;480;4580;6;2760;1515;1782
825;335i;306;250;DKG;2004;2010;3ER;5.4;1375;480;4580;6;2760;1540;1782
826;320d;163;220;AT;2004;2010;3ER;8.6;1421;520;4520;4;2760;1430;1817
827;318i;143;210;AT;2004;2010;3ER;9.9;1421;520;4520;4;2760;1390;1817
828;320i;150;215;AT;2004;2010;3ER;9.7;1421;520;4520;4;2760;1350;1817
829;318i;129;206;AT;2004;2010;3ER;11;1421;520;4520;4;2760;1390;1817
830;320d;177;228;AT;2004;2010;3ER;8;1421;520;4520;4;2760;1445;1817
831;320i;170;226;AT;2004;2010;3ER;8.9;1421;520;4520;4;2760;1400;1817
832;320i;150;220;MT;2004;2010;3ER;9;1421;520;4520;4;2760;1320;1817
833;318d;122;206;MT;2004;2010;3ER;10.6;1421;520;4520;4;2760;1430;1817
834;320si;173;225;MT;2004;2010;3ER;8.1;1421;520;4520;4;2760;1350;1817
835;320d;163;225;MT;2004;2010;3ER;8.3;1421;520;4520;4;2760;1415;1817
836;318i;129;208;MT;2004;2010;3ER;10;1421;520;4520;4;2760;1360;1817
837;318i;143;210;MT;2004;2010;3ER;9.1;1421;520;4520;4;2760;1360;1817
838;320d;177;230;MT;2004;2010;3ER;7.9;1421;520;4520;4;2760;1430;1817
839;318d;143;210;MT;2004;2010;3ER;9.3;1421;520;4520;4;2760;1430;1817
840;320i;170;228;MT;2004;2010;3ER;8.2;1421;520;4520;4;2760;1370;1817
841;325xi;218;236;AT;2004;2010;3ER;8.1;1421;520;4520;6;2760;1570;1817
842;325i;218;242;AT;2004;2010;3ER;7.7;1421;520;4520;6;2760;1445;1817
843;325i;218;245;MT;2004;2010;3ER;7;1421;520;4520;6;2760;1415;1817
844;325xi;218;242;MT;2004;2010;3ER;7.5;1421;520;4520;6;2760;1540;1817
845;328i;233;209;AT;2004;2010;3ER;7.2;1421;480;4526;6;2760;1545;1817
846;330d;231;248;AT;2004;2010;3ER;6.8;1421;505;4520;6;2760;1550;1817
847;330i;258;250;AT;2004;2010;3ER;6.6;1421;520;4520;6;2760;1465;1817
848;330d;231;248;AT;2004;2010;3ER;6.8;1421;520;4520;6;2760;1550;1817
849;330xd;231;240;AT;2004;2010;3ER;6.7;1421;520;4520;6;2760;1650;1817
850;335i;306;250;AT;2004;2010;3ER;5.8;1421;520;4520;6;2760;1550;1817
851;330xi;258;250;AT;2004;2010;3ER;6.9;1421;520;4520;6;2760;1595;1817
852;335i;306;250;AT;2004;2010;3ER;5.8;1421;520;4520;6;2760;1550;1817
853;325xi;218;242;AT;2004;2010;3ER;7.7;1421;520;4520;6;2760;1560;1817
854;325i;218;248;AT;2004;2010;3ER;7.1;1421;520;4520;6;2760;1460;1817
855;330xi;272;250;AT;2004;2010;3ER;6.4;1421;520;4520;6;2760;1595;1817
856;325d;197;233;AT;2004;2010;3ER;7.6;1421;520;4520;6;2760;1535;1817
857;330xd;231;240;AT;2004;2010;3ER;6.7;1421;520;4520;6;2760;1650;1817
858;335d;286;250;AT;2004;2010;3ER;6.2;1421;520;4520;6;2760;1580;1817
859;335xi;306;250;AT;2004;2010;3ER;5.6;1421;520;4520;6;2760;1660;1817
860;328xi;233;209;AT;2004;2010;3ER;7.4;1421;480;4526;6;2760;1645;1817
861;335d;286;250;AT;2004;2010;3ER;6.2;1421;470;4520;6;2760;1580;1817
862;330i;272;250;AT;2004;2010;3ER;6.3;1421;520;4520;6;2760;1495;1817
863;325d;197;235;MT;2004;2010;3ER;7.4;1421;520;4520;6;2760;1525;1817
864;335i;306;250;MT;2004;2010;3ER;5.6;1421;520;4520;6;2760;1535;1817
865;330i;272;250;MT;2004;2010;3ER;6.1;1421;520;4520;6;2760;1480;1817
866;325i;218;250;MT;2004;2010;3ER;6.7;1421;520;4520;6;2760;1430;1817
867;330d;231;250;MT;2004;2010;3ER;6.7;1421;505;4520;6;2760;1535;1817
868;330i;258;250;MT;2004;2010;3ER;6.3;1421;520;4520;6;2760;1450;1817
869;330d;231;250;MT;2004;2010;3ER;6.7;1421;520;4520;6;2760;1535;1817
870;335i;306;250;MT;2004;2010;3ER;5.6;1421;520;4520;6;2760;1535;1817
871;325d;197;235;MT;2004;2010;3ER;7.4;1421;520;4520;6;2760;1525;1817
872;328i;233;209;MT;2004;2010;3ER;6.6;1421;480;4526;6;2760;1515;1817
873;328xi;233;209;MT;2004;2010;3ER;7.2;1421;480;4526;6;2760;1625;1817
874;330xd;231;242;MT;2004;2010;3ER;6.6;1421;520;4520;6;2760;1635;1817
875;330xi;258;250;MT;2004;2010;3ER;6.4;1421;520;4520;6;2760;1580;1817
876;325xi;218;244;MT;2004;2010;3ER;7.3;1421;520;4520;6;2760;1540;1817
877;330xi;272;250;MT;2004;2010;3ER;6.2;1421;520;4520;6;2760;1580;1817
878;330xd;231;242;MT;2004;2010;3ER;6.6;1421;520;4520;6;2760;1635;1817
879;335xi;306;250;MT;2004;2010;3ER;5.5;1421;520;4520;6;2760;1645;1817
880;320d;177;226;AT;2004;2010;3ER;8.3;1418;540;4520;4;2760;1520;1817
881;320i;170;224;AT;2004;2010;3ER;9.2;1418;540;4520;4;2760;1460;1817
882;318i;143;210;AT;2004;2010;3ER;10.4;1418;540;4520;4;2760;1460;1817
883;320i;150;213;AT;2004;2010;3ER;10.2;1418;540;4520;4;2760;1460;1817
884;320d;163;218;AT;2004;2010;3ER;8.8;1418;540;4520;4;2760;1520;1817
885;318i;129;204;AT;2004;2010;3ER;11.4;1418;540;4520;4;2760;1460;1817
886;320d;163;223;MT;2004;2010;3ER;8.6;1418;540;4520;4;2760;1505;1817
887;320i;170;226;MT;2004;2010;3ER;8.4;1418;540;4520;4;2760;1430;1817
888;318d;143;210;MT;2004;2010;3ER;9.6;1418;540;4520;4;2760;1505;1817
889;318i;129;206;MT;2004;2010;3ER;10.4;1418;540;4520;4;2760;1430;1817
890;318d;122;204;MT;2004;2010;3ER;10.9;1418;540;4520;4;2760;1505;1817
891;318i;143;210;MT;2004;2010;3ER;9.5;1418;540;4520;4;2760;1430;1817
892;320i;150;218;MT;2004;2010;3ER;9.4;1418;540;4520;4;2760;1430;1817
893;320d;177;228;MT;2004;2010;3ER;8.1;1418;540;4520;4;2760;1505;1817
894;325xi;218;234;AT;2004;2010;3ER;8.3;1418;540;4520;6;2760;1670;1817
895;325i;218;240;AT;2004;2010;3ER;7.9;1418;540;4520;6;2760;1500;1817
896;325i;218;243;MT;2004;2010;3ER;7.2;1418;540;4520;6;2760;1470;1817
897;325xi;218;240;MT;2004;2010;3ER;7.7;1418;540;4520;6;2760;1640;1817
898;330xi;258;250;AT;2004;2010;3ER;7.1;1418;540;4520;6;2760;1655;1817
899;330i;258;250;AT;2004;2010;3ER;6.8;1418;550;4520;6;2760;1545;1817
900;330d;231;246;AT;2004;2010;3ER;6.9;1418;540;4520;6;2760;1615;1817
901;335i;306;250;AT;2004;2010;3ER;5.9;1418;615;4520;6;2760;1555;1817
902;335d;286;250;AT;2004;2010;3ER;6.3;1418;540;4520;6;2760;1645;1817
903;325i;218;246;AT;2004;2010;3ER;7.3;1418;540;4520;6;2760;1520;1817
904;330i;272;250;AT;2004;2010;3ER;6.4;1418;550;4520;6;2760;1545;1817
905;335i;306;250;AT;2004;2010;3ER;5.9;1418;540;4520;6;2760;1630;1817
906;325d;197;231;AT;2004;2010;3ER;7.7;1418;540;4520;6;2760;1600;1817
907;330d;231;246;AT;2004;2010;3ER;6.9;1418;540;4520;6;2760;1615;1817
908;328i;233;209;AT;2004;2010;3ER;7.4;1418;500;4526;6;2760;1630;1817
909;330xd;231;236;AT;2004;2010;3ER;6.8;1418;540;4520;6;2760;1715;1817
910;335d;286;250;AT;2004;2010;3ER;6.3;1418;540;4520;6;2760;1645;1817
911;325xi;218;240;AT;2004;2010;3ER;8.1;1418;540;4520;6;2760;1660;1817
912;330xi;272;250;AT;2004;2010;3ER;6.6;1418;540;4520;6;2760;1660;1817
913;335xi;306;250;AT;2004;2010;3ER;5.7;1418;540;4520;6;2760;1730;1817
914;330xd;231;236;AT;2004;2010;3ER;6.8;1418;540;4520;6;2760;1715;1817
915;328xi;233;209;AT;2004;2010;3ER;7.6;1418;500;4526;6;2760;1730;1817
916;330xd;231;238;MT;2004;2010;3ER;6.7;1418;540;4520;6;2760;1700;1817
917;330d;231;248;MT;2004;2010;3ER;6.8;1418;540;4520;6;2760;1600;1817
918;330i;258;250;MT;2004;2010;3ER;6.4;1418;550;4520;6;2760;1530;1817
919;330xi;258;250;MT;2004;2010;3ER;6.6;1418;540;4520;6;2760;1640;1817
920;328xi;233;209;MT;2004;2010;3ER;7.4;1418;500;4526;6;2760;1710;1817
921;330i;272;250;MT;2004;2010;3ER;6.2;1418;550;4520;6;2760;1530;1817
922;330xd;231;238;MT;2004;2010;3ER;6.7;1418;540;4520;6;2760;1700;1817
923;335i;306;250;MT;2004;2010;3ER;5.7;1418;540;4520;6;2760;1615;1817
924;330xi;272;250;MT;2004;2010;3ER;6.4;1418;540;4520;6;2760;1640;1817
